user_id,store_id,store_name,category_id,category_name,category_active,restaurant_item_id,item_name,item_details,price,old_price,display_price,display_old_price,order_count,is_active,offers_discount
u009,6930,Kombo cơm niêu Singapore - 46 Trần Đại Nghĩa,591981,MÓN ĂN KÈM,1,9775638,Trứng Ốp La,Giá đã bao gồm VAT 8%,10800,10800,10.800,10.800,5,1,False
u009,6930,Kombo cơm niêu Singapore - 46 Trần Đại Nghĩa,591981,MÓN ĂN KÈM,1,4009104,Kim Chi,Giá đã bao gồm VAT 8%,21600,21600,21.600,21.600,11,0,False
u009,6930,Kombo cơm niêu Singapore - 46 Trần Đại Nghĩa,591981,MÓN ĂN KÈM,1,9775628,Xúc Xích,(SL: 2 cái) Giá đã bao gồm VAT 8%,21600,21600,21.600,21.600,1,0,False
u009,6930,Kombo cơm niêu Singapore - 46 Trần Đại Nghĩa,591979,MÓN ĂN CHƠI,1,4009084,Khoai Tây Chiên,Giá đã bao gồm VAT 8%,48600,48600,48.600,48.600,4,1,False
u009,6930,Kombo cơm niêu Singapore - 46 Trần Đại Nghĩa,591979,MÓN ĂN CHƠI,1,4009087,Ngô Chiên Bơ,Giá đã bao gồm VAT 8%,48600,48600,48.600,48.600,6,1,False
u009,6930,Kombo cơm niêu Singapore - 46 Trần Đại Nghĩa,591979,MÓN ĂN CHƠI,1,9775396,Trứng Rán Ngũ Sắc,Giá đã bao gồm VAT 8%,54000,54000,54.000,54.000,0,1,False
u009,6930,Kombo cơm niêu Singapore - 46 Trần Đại Nghĩa,591979,MÓN ĂN CHƠI,1,4009090,Đậu Sốt Tứ Xuyên,Giá đã bao gồm VAT 8%,48600,48600,48.600,48.600,26,0,False
u009,6930,Kombo cơm niêu Singapore - 46 Trần Đại Nghĩa,591979,MÓN ĂN CHƠI,1,9775390,Mì Ý Sốt Bò Bằm,Giá đã bao gồm VAT 8%,70200,70200,70.200,70.200,1,0,False
u009,31215,Cơm Rang Hải Sơn - Giải Phóng,278974,Cơm Rang Gia Truyền Nam Định,1,1981338,Cơm Rang Dưa Bò,,42000,42000,42.000,42.000,865,1,False
u009,31215,Cơm Rang Hải Sơn - Giải Phóng,278974,Cơm Rang Gia Truyền Nam Định,1,1981339,Cơm Rang Dưa Bò Ngập Thịt,,48000,48000,48.000,48.000,755,1,False
u009,31215,Cơm Rang Hải Sơn - Giải Phóng,278974,Cơm Rang Gia Truyền Nam Định,1,1981340,Cơm Rang Thập Cẩm Bò,,45000,45000,45.000,45.000,427,1,False
u009,31215,Cơm Rang Hải Sơn - Giải Phóng,278974,Cơm Rang Gia Truyền Nam Định,1,1981341,Cơm Rang Hải Sản ,,68000,68000,68.000,68.000,101,1,False
u009,31215,Cơm Rang Hải Sơn - Giải Phóng,278974,Cơm Rang Gia Truyền Nam Định,1,1981342,Cơm Rang Thập Cẩm Nhiều Cơm,,45000,45000,45.000,45.000,385,1,False
u009,31215,Cơm Rang Hải Sơn - Giải Phóng,278974,Cơm Rang Gia Truyền Nam Định,1,1981343,Cơm Rang Thập Cẩm,,40000,40000,40.000,40.000,146,1,False
u009,31215,Cơm Rang Hải Sơn - Giải Phóng,278974,Cơm Rang Gia Truyền Nam Định,1,1981344,Cơm Rang Cải Bò,,42000,42000,42.000,42.000,213,1,False
u009,31215,Cơm Rang Hải Sơn - Giải Phóng,278974,Cơm Rang Gia Truyền Nam Định,1,1981345,Cơm Rang Trứng,,38000,38000,38.000,38.000,40,1,False
u009,31215,Cơm Rang Hải Sơn - Giải Phóng,278974,Cơm Rang Gia Truyền Nam Định,1,1981346,Cơm Rang Dưa Bò Thêm Cơm,,46000,46000,46.000,46.000,130,1,False
u009,31215,Cơm Rang Hải Sơn - Giải Phóng,278974,Cơm Rang Gia Truyền Nam Định,1,1981347,Cơm Rang Trứng Ốp,,40000,40000,40.000,40.000,36,1,False
u009,31215,Cơm Rang Hải Sơn - Giải Phóng,278974,Cơm Rang Gia Truyền Nam Định,1,1981348,Cơm Rang Cải Bò Ngập Thịt,,48000,48000,48.000,48.000,118,1,False
u009,31215,Cơm Rang Hải Sơn - Giải Phóng,278975,Phở/Mỳ Xào,1,1981351,Phở Xào Cải Bò,,50000,50000,50.000,50.000,114,1,False
u009,31215,Cơm Rang Hải Sơn - Giải Phóng,278975,Phở/Mỳ Xào,1,1981352,Mỳ Sào Thịt Bò,,50000,50000,50.000,50.000,50,1,False
u009,31215,Cơm Rang Hải Sơn - Giải Phóng,278975,Phở/Mỳ Xào,1,1981353,Mỳ Sào Cải Bò,,50000,50000,50.000,50.000,105,1,False
u009,31215,Cơm Rang Hải Sơn - Giải Phóng,278975,Phở/Mỳ Xào,1,1981354,Phở  Xào Thịt Bò,,50000,50000,50.000,50.000,30,1,False
u009,31215,Cơm Rang Hải Sơn - Giải Phóng,278976,Đồ Ăn Thêm,1,1981356,Trứng Ốp La,,12000,12000,12.000,12.000,136,1,False
u009,31215,Cơm Rang Hải Sơn - Giải Phóng,278976,Đồ Ăn Thêm,1,1981357,Cơm Thêm,,20000,20000,20.000,20.000,157,1,False
u009,31215,Cơm Rang Hải Sơn - Giải Phóng,278976,Đồ Ăn Thêm,1,1981358,1 Phần Dưa Bò,,22000,22000,22.000,22.000,49,1,False
u009,31215,Cơm Rang Hải Sơn - Giải Phóng,278976,Đồ Ăn Thêm,1,1981359,1 Phần Cải Bò,,22000,22000,22.000,22.000,35,1,False
u009,31215,Cơm Rang Hải Sơn - Giải Phóng,850790,Đồ Uống,1,5766062,Coca Chai,,12000,12000,12.000,12.000,44,1,False
u009,31215,Cơm Rang Hải Sơn - Giải Phóng,850790,Đồ Uống,1,5766065,Pepsi Chai,,12000,12000,12.000,12.000,40,1,False
u009,22758,PhuongKitchen - Cơm & Đồ Ăn Vặt - Ngõ Chùa Liên Phái Bạch Mai,372040,XÔI CHIÊN,1,2513690,Xôi Chiên Bọc Nguyên Đùi Gà,"Xôi, Đùi Gà",55000,55000,55.000,55.000,1,1,False
u009,22758,PhuongKitchen - Cơm & Đồ Ăn Vặt - Ngõ Chùa Liên Phái Bạch Mai,372040,XÔI CHIÊN,1,2513691,Xôi Chiên Nhân Đùi Gà Xé,"Xôi chiên giòn, gà đùi xes",55000,55000,55.000,55.000,0,1,False
u009,22758,PhuongKitchen - Cơm & Đồ Ăn Vặt - Ngõ Chùa Liên Phái Bạch Mai,372041,CƠM,1,2513692,Cơm Rang Kim Chi Bò,"Cơm Rang, Kim Chi, Thịt Bò, Canh",52500,52500,52.500,52.500,4,1,False
u009,22758,PhuongKitchen - Cơm & Đồ Ăn Vặt - Ngõ Chùa Liên Phái Bạch Mai,372041,CƠM,1,2513693,Cơm Rang Kim Chi Xá Xíu,"Cơm Rang, Kim Chi, Xá Xíu, Canh, Rau Xào",52500,52500,52.500,52.500,2,1,False
u009,22758,PhuongKitchen - Cơm & Đồ Ăn Vặt - Ngõ Chùa Liên Phái Bạch Mai,372041,CƠM,1,2513694,Cơm Thịt Viên Rim Cà Chua,"Cơm, Thịt heo, Cà Chua, Canh, Rau Xào",48000,48000,48.000,48.000,0,1,False
u009,22758,PhuongKitchen - Cơm & Đồ Ăn Vặt - Ngõ Chùa Liên Phái Bạch Mai,372041,CƠM,1,2513695,Cơm Rang Đùi Gà Sốt Chua Ngọt,"Cơm Rang, Đùi Gà, Canh, Rau Xào",52500,52500,52.500,52.500,0,1,False
u009,22758,PhuongKitchen - Cơm & Đồ Ăn Vặt - Ngõ Chùa Liên Phái Bạch Mai,372041,CƠM,1,2513696,Cơm Trắng Sườn Sốt Chua Ngọt,"Cơm, Sườn Heo, Canh, Rau Xào",52000,52000,52.000,52.000,1,1,False
u009,22758,PhuongKitchen - Cơm & Đồ Ăn Vặt - Ngõ Chùa Liên Phái Bạch Mai,372041,CƠM,1,2513697,Cơm Đùi Gà Sốt Chua Ngọt,"Cơm, Đùi Gà, Canh, Rau Xào",47000,47000,47.000,47.000,1,1,False
u009,22758,PhuongKitchen - Cơm & Đồ Ăn Vặt - Ngõ Chùa Liên Phái Bạch Mai,372041,CƠM,1,2513698,Cơm Rang Thịt Rán Xá Xíu,"Cơm Rang, Thịt Xá Xíu, Canh, Rau Xào",52000,52000,52.000,52.000,0,1,False
u009,22758,PhuongKitchen - Cơm & Đồ Ăn Vặt - Ngõ Chùa Liên Phái Bạch Mai,372041,CƠM,1,2513699,Cơm Rang Sườn Trứng Rim Cay,"Cơm Rang, Sườn Heo, Trứng, Canh, Rau Xào",56000,56000,56.000,56.000,0,1,False
u009,22758,PhuongKitchen - Cơm & Đồ Ăn Vặt - Ngõ Chùa Liên Phái Bạch Mai,372041,CƠM,1,2513700,Cơm TRẮng Canh Kim Chi Thịt Bò,"Cơm, Kim Chi, Thịt Bò, Canh Kim Chi",56000,56000,56.000,56.000,0,1,False
u009,22758,PhuongKitchen - Cơm & Đồ Ăn Vặt - Ngõ Chùa Liên Phái Bạch Mai,372041,CƠM,1,2513701,Cơm Trắng Sườn Trứng Rim Cay,"Cơm, Sườn, Trứng, Canh, Rau Xào",52000,52000,52.000,52.000,0,1,False
u009,22758,PhuongKitchen - Cơm & Đồ Ăn Vặt - Ngõ Chùa Liên Phái Bạch Mai,372041,CƠM,1,2513702,Cơm Rang Kim Chi Đùi Gà,"Cơm Rang, Kim Chi, Đùi Gà To Xé, Canh",62000,62000,62.000,62.000,0,1,False
u009,22758,PhuongKitchen - Cơm & Đồ Ăn Vặt - Ngõ Chùa Liên Phái Bạch Mai,372041,CƠM,1,2513703,Cơm Trắng Thịt Rán Xá Xíu,"Cơm, Thịt Xá Xíu, Canh, Rau Xào",47000,47000,47.000,47.000,0,1,False
u009,22758,PhuongKitchen - Cơm & Đồ Ăn Vặt - Ngõ Chùa Liên Phái Bạch Mai,372041,CƠM,1,2513704,Cơm Rang Dưa Xào Bò,"Cơm Rang, Sườn Heo, Canh, Rau Xào",51000,51000,51.000,51.000,0,1,False
u009,22758,PhuongKitchen - Cơm & Đồ Ăn Vặt - Ngõ Chùa Liên Phái Bạch Mai,372041,CƠM,1,2513705,Cơm Rang Đùi Gà Rán,"Cơm Rang, Đùi Gà, Canh, Rau Xào",51000,51000,51.000,51.000,0,1,False
u009,22758,PhuongKitchen - Cơm & Đồ Ăn Vặt - Ngõ Chùa Liên Phái Bạch Mai,372041,CƠM,1,2513706,Cơm Rang Sườn Sốt Chua Ngọt,"Cơm Rang, Sườn Heo, Canh, Rau Xào",55000,55000,55.000,55.000,0,1,False
u009,22758,PhuongKitchen - Cơm & Đồ Ăn Vặt - Ngõ Chùa Liên Phái Bạch Mai,372041,CƠM,1,2513707,Cơm Nóng Canh Kim Chi Sườn Cay,"Cơm, Kim Chi, Sườn Heo, Canh Kim Chi",61000,61000,61.000,61.000,0,1,False
u009,22758,PhuongKitchen - Cơm & Đồ Ăn Vặt - Ngõ Chùa Liên Phái Bạch Mai,372041,CƠM,1,2513708,Cơm Trắng Rau Cải Xào Thịt Bò,"Cơm, Rau Cải, Thịt Bò, Canh, Rau Xào",50000,50000,50.000,50.000,0,1,False
u009,22758,PhuongKitchen - Cơm & Đồ Ăn Vặt - Ngõ Chùa Liên Phái Bạch Mai,372041,CƠM,1,2513709,Cơm Trắng Dưa Xào Bò,"Cơm trắng, Dưa Chua, Thịt Bò, Canh, Rau Xào",45000,45000,45.000,45.000,0,1,False
u009,22758,PhuongKitchen - Cơm & Đồ Ăn Vặt - Ngõ Chùa Liên Phái Bạch Mai,372041,CƠM,1,2513710,Cơm Rang Thịt Viên Rim Cà Chua,"Cơm Rang, Thịt Viên, Cà Chua, Canh, Rau Xào",52000,52000,52.000,52.000,0,1,False
u009,22758,PhuongKitchen - Cơm & Đồ Ăn Vặt - Ngõ Chùa Liên Phái Bạch Mai,372041,CƠM,1,2513711,Cơm Rang Rau Cải Xào Thịt Bò,"Cơm Rang, Rau Cải, Thịt Bò, Canh, Rau Xào",52000,52000,52.000,52.000,0,1,False
u009,22758,PhuongKitchen - Cơm & Đồ Ăn Vặt - Ngõ Chùa Liên Phái Bạch Mai,372041,CƠM,1,2513712,Cơm Đùi Gà Nướng,"Cơm, Đùi Gà, Canh, Rau Xào",47500,47500,47.500,47.500,0,1,False
u009,22758,PhuongKitchen - Cơm & Đồ Ăn Vặt - Ngõ Chùa Liên Phái Bạch Mai,372042,TRÀ SỮA,1,2513713,Socola Latte,,30000,30000,30.000,30.000,0,1,False
u009,22758,PhuongKitchen - Cơm & Đồ Ăn Vặt - Ngõ Chùa Liên Phái Bạch Mai,372042,TRÀ SỮA,1,2513714,Bạc Hà Latte,,30000,30000,30.000,30.000,0,1,False
u009,22758,PhuongKitchen - Cơm & Đồ Ăn Vặt - Ngõ Chùa Liên Phái Bạch Mai,372042,TRÀ SỮA,1,2513715,Hồng Trà Latte,,30000,30000,30.000,30.000,0,1,False
u009,22758,PhuongKitchen - Cơm & Đồ Ăn Vặt - Ngõ Chùa Liên Phái Bạch Mai,372042,TRÀ SỮA,1,2513716,Caramen Hokkaido Latte,,30000,30000,30.000,30.000,0,1,False
u009,22758,PhuongKitchen - Cơm & Đồ Ăn Vặt - Ngõ Chùa Liên Phái Bạch Mai,372042,TRÀ SỮA,1,2513717,Chocomint Latte,Socola mix bạc hà,35000,35000,35.000,35.000,0,1,False
u009,22758,PhuongKitchen - Cơm & Đồ Ăn Vặt - Ngõ Chùa Liên Phái Bạch Mai,372043,MỲ,1,2513718,Mỳ Xào Rau Cải Thịt Bò,"Mỳ, Rau Cải, Thịt Bò",50000,50000,50.000,50.000,0,1,False
u009,22758,PhuongKitchen - Cơm & Đồ Ăn Vặt - Ngõ Chùa Liên Phái Bạch Mai,372043,MỲ,1,2513719,Mỳ Udon Xào Kim Chi Bò Cay,"Mỳ Udon, Kim Chi, Thịt Bò",60000,60000,60.000,60.000,0,1,False
u009,22758,PhuongKitchen - Cơm & Đồ Ăn Vặt - Ngõ Chùa Liên Phái Bạch Mai,372043,MỲ,1,2513720,Mỳ Udon Xào Rau Cải Bò,"Mỳ Udon, Rau Cải, Thịt Bò",65000,65000,65.000,65.000,0,1,False
u009,22758,PhuongKitchen - Cơm & Đồ Ăn Vặt - Ngõ Chùa Liên Phái Bạch Mai,372043,MỲ,1,2513721,Mỳ Trộn Kim Chi Bò,"Mỳ, Kim Chi, Thịt Bò, Sốt",52000,52000,52.000,52.000,0,1,False
u009,22758,PhuongKitchen - Cơm & Đồ Ăn Vặt - Ngõ Chùa Liên Phái Bạch Mai,372044,ĂN VẶT,1,2513722,Bánh Xá Xíu Chiên Giòn,,16000,16000,16.000,16.000,0,1,False
u009,22758,PhuongKitchen - Cơm & Đồ Ăn Vặt - Ngõ Chùa Liên Phái Bạch Mai,372044,ĂN VẶT,1,2513723,Ngô Xào Tép 1 Suất,"Ngô Ngọt, Tép Khô",31000,31000,31.000,31.000,0,1,False
u009,22758,PhuongKitchen - Cơm & Đồ Ăn Vặt - Ngõ Chùa Liên Phái Bạch Mai,372044,ĂN VẶT,1,2513724,Set 10 Nem Chua Rán,,58000,58000,58.000,58.000,0,1,False
u009,22758,PhuongKitchen - Cơm & Đồ Ăn Vặt - Ngõ Chùa Liên Phái Bạch Mai,372044,ĂN VẶT,1,2513725,Xúc Xích Chiên,1 chiếc,11000,11000,11.000,11.000,0,1,False
u009,22758,PhuongKitchen - Cơm & Đồ Ăn Vặt - Ngõ Chùa Liên Phái Bạch Mai,372044,ĂN VẶT,1,2513726,Khoai Tây Chiên,,29000,29000,29.000,29.000,0,1,False
u009,22758,PhuongKitchen - Cơm & Đồ Ăn Vặt - Ngõ Chùa Liên Phái Bạch Mai,372044,ĂN VẶT,1,2513727,Ngô Xào Thịt Băm,"Ngô Ngọt, Thịt",31000,31000,31.000,31.000,0,1,False
u009,22758,PhuongKitchen - Cơm & Đồ Ăn Vặt - Ngõ Chùa Liên Phái Bạch Mai,372044,ĂN VẶT,1,2513728,Đùi Gà Rán,,31000,31000,31.000,31.000,0,1,False
u009,22758,PhuongKitchen - Cơm & Đồ Ăn Vặt - Ngõ Chùa Liên Phái Bạch Mai,372044,ĂN VẶT,1,2513729,Set 5 Phô Mai Que,,37000,37000,37.000,37.000,1,1,False
u009,22758,PhuongKitchen - Cơm & Đồ Ăn Vặt - Ngõ Chùa Liên Phái Bạch Mai,372044,ĂN VẶT,1,2513730,Khoai Tây Chiên Bơ Đường,,33000,33000,33.000,33.000,0,1,False
u009,22758,PhuongKitchen - Cơm & Đồ Ăn Vặt - Ngõ Chùa Liên Phái Bạch Mai,372044,ĂN VẶT,1,2513731,Khoai Tây Lắc Phô Mai,,33000,33000,33.000,33.000,0,1,False
u009,22758,PhuongKitchen - Cơm & Đồ Ăn Vặt - Ngõ Chùa Liên Phái Bạch Mai,372044,ĂN VẶT,1,2513732,Ngô Xào Tép 2 Suất,,61000,61000,61.000,61.000,0,1,False
u009,22758,PhuongKitchen - Cơm & Đồ Ăn Vặt - Ngõ Chùa Liên Phái Bạch Mai,372044,ĂN VẶT,1,2513733,Set 5 nem chua rán,Nem chua rán giòn (LOẠI 1),32000,32000,32.000,32.000,0,1,False
u009,22758,PhuongKitchen - Cơm & Đồ Ăn Vặt - Ngõ Chùa Liên Phái Bạch Mai,372044,ĂN VẶT,1,2513734,Bánh Bao Chay Chiên Kèm Sữa Chấm,Set 10 chiếc kèm sữa đặc chấm bánh,36500,36500,36.500,36.500,0,1,False
u009,22758,PhuongKitchen - Cơm & Đồ Ăn Vặt - Ngõ Chùa Liên Phái Bạch Mai,372045,ĐỒ UỐNG,1,2513735,Nước Quất,,12000,12000,12.000,12.000,0,1,False
u009,22758,PhuongKitchen - Cơm & Đồ Ăn Vặt - Ngõ Chùa Liên Phái Bạch Mai,372045,ĐỒ UỐNG,1,2513736,Trà Đào,,12000,12000,12.000,12.000,1,1,False
u009,22758,PhuongKitchen - Cơm & Đồ Ăn Vặt - Ngõ Chùa Liên Phái Bạch Mai,372045,ĐỒ UỐNG,1,2513737,Trà Xanh Sữa Thái,,16500,16500,16.500,16.500,0,1,False
u009,22758,PhuongKitchen - Cơm & Đồ Ăn Vặt - Ngõ Chùa Liên Phái Bạch Mai,372045,ĐỒ UỐNG,1,2513738,Nước Dâu Tằm,,12000,12000,12.000,12.000,0,1,False
u009,22758,PhuongKitchen - Cơm & Đồ Ăn Vặt - Ngõ Chùa Liên Phái Bạch Mai,372045,ĐỒ UỐNG,1,2513739,Trà Xanh Sữa Thái Trân Châu Trắng Giòn,,23000,23000,23.000,23.000,0,1,False
u009,22758,PhuongKitchen - Cơm & Đồ Ăn Vặt - Ngõ Chùa Liên Phái Bạch Mai,372045,ĐỒ UỐNG,1,2513740,Nước Sấu,,16000,16000,16.000,16.000,0,1,False
u009,22758,PhuongKitchen - Cơm & Đồ Ăn Vặt - Ngõ Chùa Liên Phái Bạch Mai,372045,ĐỒ UỐNG,1,2513741,Nước Mơ Không Quả,,12000,12000,12.000,12.000,0,1,False
u009,22758,PhuongKitchen - Cơm & Đồ Ăn Vặt - Ngõ Chùa Liên Phái Bạch Mai,372045,ĐỒ UỐNG,1,2513742,Nước Mơ (kèm quả),,16000,16000,16.000,16.000,0,1,False
u009,22758,PhuongKitchen - Cơm & Đồ Ăn Vặt - Ngõ Chùa Liên Phái Bạch Mai,372045,ĐỒ UỐNG,1,2513743,Nước Sấu Không Quả,,12000,12000,12.000,12.000,0,1,False
u010,99491,Svn Coffee - Cafe Pha Máy - Khu Tập Thể Bách Khoa,1175849,Cafe Pha Máy,1,7815066,Americano pha máy,,30000,30000,30.000,30.000,0,1,False
u010,99491,Svn Coffee - Cafe Pha Máy - Khu Tập Thể Bách Khoa,1175849,Cafe Pha Máy,1,7815067,Capuccino pha máy,,30000,30000,30.000,30.000,1,1,False
u010,99491,Svn Coffee - Cafe Pha Máy - Khu Tập Thể Bách Khoa,1175849,Cafe Pha Máy,1,7815068,Latte pha máy,,35000,35000,35.000,35.000,1,1,False
u010,99491,Svn Coffee - Cafe Pha Máy - Khu Tập Thể Bách Khoa,1175849,Cafe Pha Máy,1,7815069,Cafe đen pha máy,,28000,28000,28.000,28.000,3,1,False
u010,99491,Svn Coffee - Cafe Pha Máy - Khu Tập Thể Bách Khoa,1175849,Cafe Pha Máy,1,7815070,Bạc xỉu pha máy,,35000,35000,35.000,35.000,0,1,False
u010,99491,Svn Coffee - Cafe Pha Máy - Khu Tập Thể Bách Khoa,1175849,Cafe Pha Máy,1,7815071,Cafe nâu pha máy,,30000,30000,30.000,30.000,4,1,False
u010,99491,Svn Coffee - Cafe Pha Máy - Khu Tập Thể Bách Khoa,1175849,Cafe Pha Máy,1,7815072,Cafe muối pha máy,,35000,35000,35.000,35.000,0,1,False
u010,99491,Svn Coffee - Cafe Pha Máy - Khu Tập Thể Bách Khoa,1175849,Cafe Pha Máy,1,11467901,Cafe Kem Dẻo,,40000,40000,40.000,40.000,0,1,False
u010,99491,Svn Coffee - Cafe Pha Máy - Khu Tập Thể Bách Khoa,1175847,Matcha,1,7815061,Matcha Cafe,,35000,35000,35.000,35.000,0,1,False
u010,99491,Svn Coffee - Cafe Pha Máy - Khu Tập Thể Bách Khoa,1175847,Matcha,1,7815062,Matcha Kem Muối,,35000,35000,35.000,35.000,0,1,False
u010,99491,Svn Coffee - Cafe Pha Máy - Khu Tập Thể Bách Khoa,1175847,Matcha,1,7815063,Matcha Latte,,30000,30000,30.000,30.000,1,1,False
u010,99491,Svn Coffee - Cafe Pha Máy - Khu Tập Thể Bách Khoa,1175847,Matcha,1,11467882,Matcha Việt Quất,,35000,35000,35.000,35.000,0,1,False
u010,99491,Svn Coffee - Cafe Pha Máy - Khu Tập Thể Bách Khoa,1175847,Matcha,1,11467884,Matcha Dâu,,35000,35000,35.000,35.000,0,1,False
u010,99491,Svn Coffee - Cafe Pha Máy - Khu Tập Thể Bách Khoa,1175847,Matcha,1,11467886,Matcha Cold Whisk,,40000,40000,40.000,40.000,0,1,False
u010,99491,Svn Coffee - Cafe Pha Máy - Khu Tập Thể Bách Khoa,1175847,Matcha,1,11467897,Coco Matcha,,40000,40000,40.000,40.000,0,1,False
u010,99491,Svn Coffee - Cafe Pha Máy - Khu Tập Thể Bách Khoa,1175847,Matcha,1,11467899,Matcha Sữa Chuối,,35000,35000,35.000,35.000,0,1,False
u010,99491,Svn Coffee - Cafe Pha Máy - Khu Tập Thể Bách Khoa,1175851,Cacao,1,7815075,Cacao Muối,,35000,35000,35.000,35.000,0,1,False
u010,99491,Svn Coffee - Cafe Pha Máy - Khu Tập Thể Bách Khoa,1175851,Cacao,1,7815076,Cacao Sữa,,35000,35000,35.000,35.000,0,1,False
u010,99491,Svn Coffee - Cafe Pha Máy - Khu Tập Thể Bách Khoa,1175851,Cacao,1,11467903,Cacao Bạc Hà,,35000,35000,35.000,35.000,0,1,False
u010,99491,Svn Coffee - Cafe Pha Máy - Khu Tập Thể Bách Khoa,1175851,Cacao,1,11467905,Cacao Kem Dẻo,,40000,40000,40.000,40.000,0,1,False
u010,99491,Svn Coffee - Cafe Pha Máy - Khu Tập Thể Bách Khoa,1175852,Giải Khát,1,7815077,Americano Thanh Yên,Cà phê thanh yên thơm ngon.,30000,30000,30.000,30.000,0,1,False
u010,99491,Svn Coffee - Cafe Pha Máy - Khu Tập Thể Bách Khoa,1175852,Giải Khát,1,7815078,Americano me hạt đác,Trải nghiệm hương vị cà đắng đậm đà.,30000,30000,30.000,30.000,0,1,False
u010,99491,Svn Coffee - Cafe Pha Máy - Khu Tập Thể Bách Khoa,1175852,Giải Khát,1,7815079,Hibicus Thanh Yên,,30000,30000,30.000,30.000,13,1,False
u010,99491,Svn Coffee - Cafe Pha Máy - Khu Tập Thể Bách Khoa,1175852,Giải Khát,1,7815080,Hibicus,,25000,25000,25.000,25.000,0,1,False
u010,99491,Svn Coffee - Cafe Pha Máy - Khu Tập Thể Bách Khoa,1175852,Giải Khát,1,11467907,Trà Chanh 700ml,Đã bao gồm trân châu trắng,30000,30000,30.000,30.000,0,1,False
u010,99491,Svn Coffee - Cafe Pha Máy - Khu Tập Thể Bách Khoa,1175852,Giải Khát,1,11467909,Trà Quất 700ml,Đã bao gồm trân châu trắng,30000,30000,30.000,30.000,0,1,False
u010,99491,Svn Coffee - Cafe Pha Máy - Khu Tập Thể Bách Khoa,1175852,Giải Khát,1,11467911,Trà Chanh Mơ,Đã bao gồm trân châu trắng,35000,35000,35.000,35.000,0,1,False
u010,99491,Svn Coffee - Cafe Pha Máy - Khu Tập Thể Bách Khoa,1175852,Giải Khát,1,11467913,Trà Chanh Quất Hồng Bì,Đã bao gồm trân châu trắng,35000,35000,35.000,35.000,0,1,False
u010,99491,Svn Coffee - Cafe Pha Máy - Khu Tập Thể Bách Khoa,1840269,Sữa Chua,1,11467915,Sữa Chua Dâu,,40000,40000,40.000,40.000,0,1,False
u010,99491,Svn Coffee - Cafe Pha Máy - Khu Tập Thể Bách Khoa,1840269,Sữa Chua,1,11467917,Sữa Chua Việt Quất,,40000,40000,40.000,40.000,0,1,False
u010,99491,Svn Coffee - Cafe Pha Máy - Khu Tập Thể Bách Khoa,1840269,Sữa Chua,1,11467919,Sữa Chua Đá,,35000,35000,35.000,35.000,0,1,False
u010,99491,Svn Coffee - Cafe Pha Máy - Khu Tập Thể Bách Khoa,1840269,Sữa Chua,1,11467921,Sữa Chua Matcha,,40000,40000,40.000,40.000,0,1,False
u010,99491,Svn Coffee - Cafe Pha Máy - Khu Tập Thể Bách Khoa,1175850,Trà Nhúng,1,7815081,Trà Ahmad hoa cúc sữa,"Trà hoa cúc thơm ngon, dịu dàng.",25000,25000,25.000,25.000,0,1,False
u010,99491,Svn Coffee - Cafe Pha Máy - Khu Tập Thể Bách Khoa,1175850,Trà Nhúng,1,7815082,Trà Ahmad nho đen sữa,,25000,25000,25.000,25.000,0,1,False
u010,99491,Svn Coffee - Cafe Pha Máy - Khu Tập Thể Bách Khoa,1175850,Trà Nhúng,1,7815083,Trà Ahmad hoa cúc,,23000,23000,23.000,23.000,0,1,False
u010,99491,Svn Coffee - Cafe Pha Máy - Khu Tập Thể Bách Khoa,1175850,Trà Nhúng,1,7815084,Trà Ahmad nho đen,,23000,23000,23.000,23.000,0,1,False
u010,99491,Svn Coffee - Cafe Pha Máy - Khu Tập Thể Bách Khoa,1175850,Trà Nhúng,1,7815085,Trà Cozy đào sữa,,25000,25000,25.000,25.000,0,1,False
u010,99491,Svn Coffee - Cafe Pha Máy - Khu Tập Thể Bách Khoa,1175850,Trà Nhúng,1,7815086,Trà Cozy dâu sữa,"Trà dâu ngọt ngào, thơm mát.",25000,25000,25.000,25.000,0,1,False
u010,99491,Svn Coffee - Cafe Pha Máy - Khu Tập Thể Bách Khoa,1175850,Trà Nhúng,1,7815087,Trà Cozy dâu,,23000,23000,23.000,23.000,0,1,False
u010,99491,Svn Coffee - Cafe Pha Máy - Khu Tập Thể Bách Khoa,1175850,Trà Nhúng,1,7815088,Trà Cozy đào,,23000,23000,23.000,23.000,0,1,False
u010,55021,Tan.Coffee - Cafe Ngon & Nước Ép - Tô Hiến Thành,572418,Best Seller,1,3875197,Cà phê muối,Công thức độc quyền - Best seller,41000,41000,41.000,41.000,136,1,False
u010,55021,Tan.Coffee - Cafe Ngon & Nước Ép - Tô Hiến Thành,572418,Best Seller,1,3875201,Nước ép cóc lắc xí muội,,41000,41000,41.000,41.000,3,1,False
u010,55021,Tan.Coffee - Cafe Ngon & Nước Ép - Tô Hiến Thành,572418,Best Seller,1,3875202,Cacao muối,,41000,41000,41.000,41.000,4,1,False
u010,55021,Tan.Coffee - Cafe Ngon & Nước Ép - Tô Hiến Thành,572418,Best Seller,1,4146253,Cafe Muối Chai,Lượng bằng 3 cốc ,70000,70000,70.000,70.000,20,1,False
